# LANN Airfoil 3
1.00000e+00 -1.52500e-02
9.99760e-01 -1.52110e-02
9.99022e-01 -1.50970e-02
9.97788e-01 -1.49100e-02
9.96061e-01 -1.46480e-02
9.93844e-01 -1.43150e-02
9.91141e-01 -1.39090e-02
9.87955e-01 -1.34330e-02
9.84289e-01 -1.28860e-02
9.80146e-01 -1.22700e-02
9.75528e-01 -1.15850e-02
9.70441e-01 -1.08310e-02
9.64888e-01 -1.00030e-02
9.58877e-01 -9.09500e-03
9.52413e-01 -8.09900e-03
9.45503e-01 -7.00900e-03
9.38153e-01 -5.82200e-03
9.30370e-01 -4.54600e-03
9.22163e-01 -3.19100e-03
9.13540e-01 -1.76900e-03
9.04508e-01 -2.90000e-04
8.95077e-01 1.23700e-03
8.85256e-01 2.80900e-03
8.75055e-01 4.42500e-03
8.64484e-01 6.08500e-03
8.53553e-01 7.78800e-03
8.42273e-01 9.53100e-03
8.30655e-01 1.13090e-02
8.18711e-01 1.31120e-02
8.06453e-01 1.49320e-02
7.93893e-01 1.67610e-02
7.81042e-01 1.85910e-02
7.67913e-01 2.04180e-02
7.54520e-01 2.22400e-02
7.40877e-01 2.40550e-02
7.26995e-01 2.58600e-02
7.12890e-01 2.76510e-02
6.98574e-01 2.94240e-02
6.84062e-01 3.11700e-02
6.69369e-01 3.28840e-02
6.54508e-01 3.45600e-02
6.39495e-01 3.61900e-02
6.24345e-01 3.77720e-02
6.09071e-01 3.93030e-02
5.93691e-01 4.07820e-02
5.78217e-01 4.22040e-02
5.62667e-01 4.35680e-02
5.47054e-01 4.48710e-02
5.31395e-01 4.61100e-02
5.15705e-01 4.72830e-02
5.00000e-01 4.83860e-02
4.84295e-01 4.94180e-02
4.68605e-01 5.03780e-02
4.52946e-01 5.12700e-02
4.37333e-01 5.20940e-02
4.21783e-01 5.28530e-02
4.06309e-01 5.35470e-02
3.90929e-01 5.41800e-02
3.75655e-01 5.47560e-02
3.60505e-01 5.52770e-02
3.45492e-01 5.57480e-02
3.30631e-01 5.61710e-02
3.15938e-01 5.65410e-02
3.01426e-01 5.68540e-02
2.87110e-01 5.71060e-02
2.73005e-01 5.72910e-02
2.59123e-01 5.74050e-02
2.45480e-01 5.74500e-02
2.32087e-01 5.74290e-02
2.18958e-01 5.73420e-02
2.06107e-01 5.71930e-02
1.93547e-01 5.69830e-02
1.81288e-01 5.67130e-02
1.69345e-01 5.63840e-02
1.57727e-01 5.59970e-02
1.46447e-01 5.55520e-02
1.35516e-01 5.50490e-02
1.24945e-01 5.44860e-02
1.14744e-01 5.38620e-02
1.04923e-01 5.31740e-02
9.54920e-02 5.24210e-02
8.64600e-02 5.15970e-02
7.78370e-02 5.06870e-02
6.96300e-02 4.96730e-02
6.18470e-02 4.85360e-02
5.44970e-02 4.72580e-02
4.75870e-02 4.58280e-02
4.11230e-02 4.42570e-02
3.51120e-02 4.25650e-02
2.95600e-02 4.07710e-02
2.44720e-02 3.88920e-02
1.98530e-02 3.69370e-02
1.57090e-02 3.48620e-02
1.20420e-02 3.26130e-02
8.85700e-03 3.01360e-02
6.15600e-03 2.73770e-02
3.94300e-03 2.43160e-02
2.22000e-03 2.10660e-02
9.87000e-04 1.77770e-02
2.47000e-04 1.45990e-02
0.00000e+00 1.16800e-02
2.47000e-04 9.12700e-03
9.87000e-04 6.87800e-03
2.22000e-03 4.82900e-03
3.94300e-03 2.87600e-03
6.15600e-03 9.15000e-04
8.85700e-03 -1.13400e-03
1.20420e-02 -3.26200e-03
1.57090e-02 -5.43200e-03
1.98530e-02 -7.61000e-03
2.44720e-02 -9.76300e-03
2.95600e-02 -1.18640e-02
3.51120e-02 -1.39240e-02
4.11230e-02 -1.59610e-02
4.75870e-02 -1.79960e-02
5.44970e-02 -2.00480e-02
6.18470e-02 -2.21310e-02
6.96300e-02 -2.42450e-02
7.78370e-02 -2.63860e-02
8.64600e-02 -2.85500e-02
9.54920e-02 -3.07310e-02
1.04923e-01 -3.29250e-02
1.14744e-01 -3.51250e-02
1.24945e-01 -3.73230e-02
1.35516e-01 -3.95110e-02
1.46447e-01 -4.16820e-02
1.57727e-01 -4.38250e-02
1.69345e-01 -4.59300e-02
1.81288e-01 -4.79820e-02
1.93547e-01 -4.99690e-02
2.06107e-01 -5.18760e-02
2.18958e-01 -5.36920e-02
2.32087e-01 -5.54080e-02
2.45480e-01 -5.70150e-02
2.59123e-01 -5.85060e-02
2.73005e-01 -5.98740e-02
2.87110e-01 -6.11100e-02
3.01426e-01 -6.22140e-02
3.15938e-01 -6.31850e-02
3.30631e-01 -6.40240e-02
3.45492e-01 -6.47300e-02
3.60505e-01 -6.53010e-02
3.75655e-01 -6.57360e-02
3.90929e-01 -6.60300e-02
4.06309e-01 -6.61790e-02
4.21783e-01 -6.61790e-02
4.37333e-01 -6.60280e-02
4.52946e-01 -6.57200e-02
4.68605e-01 -6.52500e-02
4.84295e-01 -6.46140e-02
5.00000e-01 -6.38080e-02
5.15705e-01 -6.28280e-02
5.31395e-01 -6.16770e-02
